name,tweet
" I'm rea start smacking bitches period !"" Bluffin at its best","""@midyWIDEY_"
" Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (","""@molssyo"
" One of us is on drugs, and its me but you're still wrong &#128514; @currieburry"" hahahahahahah im a bitch sometimes (","""@molssyo"
" I'm feeling pretty fuckin ghetto"" Smh","""@morgandaylee"
" ""@20ToLife_","""@nohands_24"
 This is a true ride or die bitch &#128175; http,"""@obey_jrock__"
 H.G.Wells and Charlie Chaplin http,"""@oldpicsarchive"
" All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)","""@ortiz_jaylene"
" @white_thunduh I'm about to cool faggot chill"" tf is cool nigga","""@ozzie_garza"
" @white_thunduh I'm so sure bitch"" frfr tf","""@ozzie_garza"
" Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.","""@poppunksucks"
" Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD","""@queendulaaa"
" Grudges are for weirdos""and bitches","""@realFORTES"
" I told Mariam to but cigarettes for her birthday""

You also called me trash rn","""@rhythmixx_"
" @22EdHam brownies tonight"" what kind?!?!","""@riananewman"
" No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol","""@roLLYuP23"
 Ummmmmm okay http,"""@ronald_iongi"
" using y=mx+b to find the slope of that ass""","""@royalswagg_"
 Fit lads! Nice gear! http,"""@rugbysocklad"
 Hell yeah bro! http,"""@rugbysocklad"
 Helping out a mate!! http,"""@rugbysocklad"
 Lads being Lads! http,"""@rugbysocklad"
" Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;""","""@savage_twotone"
 &#8220;@sleazytwinks,"""@scallynikelad"
 &#8220;@T2G_CincoKilby,"""@sierrabernia"
" ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo","""@sleepy_yongguk"
 Need these sox http,"""@sniffsockslad"
" I don't ever expose females like that.. That's childish.."" bitch nigga shiiii.....","""@snoleezey801"
" ""@00sexilexi00","""@socass_"
 Dude remember this wop video? @00sexilexi00 http,"""@socass_"
 Thick raw fuck http,"""@soxandjox"
 RAWR!! RT @skinrubberboi,"""@soxdawg"
" Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;","""@splurgb_"
" @currieburry if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha","""@stephencdo"
" Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;","""@talibanshawtyy"
" Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches""","""@theaveragerocks"
" #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there","""@thebravebird"
 annoying bitch that I love http,"""@thejudyann"
 http,"""@thotmouths"
" Hi bitch 
No bitch
Bye bitch"" http","""@trestiffer"
" does he look like a bitch?"" @el_capacitor","""@trutherbot"
" Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;""&#58399;&#58399;&#58399;&#58399;","""@whoiscoreyking"
" can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*","""@whooligan__"
" ""@MarkyCrumb","""@wiganzlad"
" These newly gay bitches don't kno how shit works""","""@witmyRUDEass"
" When a bitch don't want a real job they just become strippers lol"" lol.","""@witmyRUDEass"
" Awww Meat Meat In His Feelins""i ainn n my feelings bitch","""@wodaeeex3"
" I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;","""@wodaeeex3"
 Baby albino &#128034; http,"""@worldtraveIs"
" these hoes ain't loyal.""","""@worldwarzee_"
" YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck","""@xoxoclauudia"
" I made that bitch lunch. @elizabethbatman"" Bitches love lunch.","""@z0mbiedance"
//t.co/ekEPSjWcyU&#8221;,"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http"
 &#8220;@MjaySkillz,"""Caesar is home"" RT @Naewoodster"
" We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https","""Chinese Maverick"
 http,"""Dropped a stack cause bitch I'm ON"".
-@1PoloBoy 
Song called ""Dope"".
Download the mixtape here"
//t.co/kSaMx1JPfV,"""Eff it. Let's go after the cripple."" http"
 Who cares if you a hoe when your ass looks like this? http,"""Facto @ShaunaSayomi"
//t.co/Cgx3HNAK9A,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http"
//t.co/lRJWDFhv7T,"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http"
//t.co/sR1zceHx,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http"
//t.co/ChFFSDeDdd,"""I'll slit your throat-neck"" http"
" Stop wasting prayers on trash teams lol""","""I'm gonna piss on your dimple @SoNi99a_"
" Sit his bitch ass, I'm fed up bro RT ""@80sbaby4life","""I'm sick of his shit man @JonnieSantana"
 http,"""If you talk back to me you ain't getting no pussy.""
Me"
//t.co/LGtw3AWMeh,"""It's the dykes"" -hunter dyke with a dyke http"
" If your pussy is good but my mama don&#8217;t like you? Guess who gotta go&#8230;&#8230;&#8230;..my mama.""","""LMFAOOOOOOOOOOOOOOOOOO @bb_brooks"
 Scientists create remote-controlled chick to study shy penguins http,"""LOL, cripple!"" - Wendy Davis. RT @MailOnline"
 &#128514;&#128514; RT @80sbaby4life,"""Lmao @BlackBeauty515"
" The d.rose adidas are lighter than my phone .... Shit is retarded""","""Lmao @SWILLA_LO"
 hoe leg ik die weer uit.,"""Mam, Ren&#233;e doet in haar rol net of ze ongesteld is Wat is ongesteld?"" Van dat soort vragen waar je denkt"
" Well my neighbors are ghetto . They get up at like 5am and beat their kids.""","""Mine plays DMX and kirk Franklin smh @_justcallmeBRIT"
" &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http","""Nah its You @NoMeek_JustMilz"
 &amp; kendrick lamar still trash&#8221;,"""OVO"" &#8220;@Allthingsfresh3"
" Did a pierced pussy just come across my timeline &#128528;""","""RT it for me. Please and thanks @BmorePocahontas"
" fast cars and bitches"" #Tupac #smile #remix","""Selling my soul for material wishes"
 Whole wheat organic pussy http,"""She gotta shape up her pussy lips tho @PostPrettyPussy"
//t.co/jb7J3zSbam,"""She said wigga man you rich...take the du-rag off"" http"
" Orioles petty as fuck...got swept up outta this bitch""","""They Faggots @JonnieSantana"
" Saints gon win the NFC South...watch""","""They have to. That division is trash @NoMeek_JustMilz"
//t.co/sNRY6A7VYB,"""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we&#8230; http"
" @creepgoddess that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties""","""WHAAAAAAT! LMAOOO!!! @Cromotoasted"
 Gotta report you as spam RT @80sbaby4life,"""What I do? @betysweetcocker"
" Mawnin yardies! &#128154;&#128155;&#128536;""","""Yaoooooooo @yea_im_JAMAICAN"
 What was the ONE sentence that ended your relationship?,"""Yo mama, bitch."" RT @TheAceTJShow"
//t.co/ZN1A0gsTpc,"""You got hella hoes"" http"
")"".. ""Really?!"" Helll no, swerve hoe!","""You look cute today "
" Playing like trash RT @80sbaby4life Clippers don't wanna play lol""","""Yup. Fuck em @Aloha_Hoesss"
58) http,"""its britney bitch"" - the bible (leviticus 7"
//t.co/3UkKeyznz8,"""poor whitey"" http"
 #Snoop and #Justin are having so much fun at this Charlie Wilson tribute #BETAwards https,#2013Faves RT &#8220;@grahamorama
//t.co/l0XTPSIG8Z,#AlexFromTarget gets a million retweets but #ChrisFromWalmart cant even get a bitch to text him back.... http
" #Syria. Well, she is still #cunt as well. So what?",#AnnCoulter still calling #Obama a 'community organizer' re
//t.co/YaaTsF52tu,#AsAGiraffes pussy http
" AP calls Mass. Governor race for Charlie Baker. Watch live coverage on WCVB, streaming online. http",#BREAKING
//t.co/IggoHWEwfh,#BitchSlapThursdays 2NITE PURE PASSION DOORS OPEN @ 10.... But we watching the game in that bitch too&#8230; http
"3 - Can two walk together, except they be agreed?",#BlessJesus Amos 3
10 There are those who hate the one who upholds justice in court and detest the one who tells the truth.,#BlessJesus Amos 5
26 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?,#BlessJesusAir Matthew 6
//t.co/nzuBUC2QpR,#Bout2GoCrazy #AintNoLevelz2DisShit hungrier then a phat ho on a diet IG http
" That's because they're possibly tucking a penis ""@EmperorIra",#DUH @Transhuman_
//t.co/kuVq8UpwUw,#EarlyBird #early #morning #sunrise #dawn #bird #thebird #jerryreed @ Kansas City http
 http,#HOLIDAYSEASONLIVE @ShyGlizzy @plies Shy Glizzy Feat Plies - FREE THA GANG
//t.co/2prvsKantE http,#HellYeah RT @BaconGawd #No RT @HuffingtonPost Happy Fall! Pumpkin Spice Oreos are here http
//t.co/BW9uYtLQu1,"#HelloBrookland! We're here at the @MonroeStMarket opening! Serving free samples of cider, vegan sliders, brownies! http"
"3 Every place that the sole of your foot shall tread upon, that have I given unto you, as I said unto Moses.",#HolySpirit Joshua 1
 Thots be like &#128073; RT @SMCo71,#KanyeShrug lol &#8220;@ShainaRakia
 I still don't get why Janelle Monae is so perplexed that people think she's queer...,#NL Q.U.E.E.N. And reminded
 BT feat. Tori Amos - Blue Skies (radio edit) on #1069TheArrow - http,#NowPlaying 
 Great White - Once Bitten Twice Shy on #1069TheArrow - http,#NowPlaying 
 Ian Hunter - Once Bitten Twice Shy on #1069TheArrow - http,#NowPlaying 
 The Doors - The WASP (Texas Radio and the Big Beat) on #1069TheArrow - http,#NowPlaying 
//t.co/7xcL4Kyiuv @LifeOfShan http,#PDPLive is on November 10th. Get your early bird tickets from http
" How y'all bitches gon breast feed wit nipple rings? &#128563;&#128534;""",#QTNA RT @Major_K8
//t.co/t9JyhAncPR,"#RadioFreeNorthwest 218
Covington reads responses &amp; mocks FBI, Andy on Real Politics, Liv on her awakening, Gretchen
http"
//t.co/mgr10pz8iJ,#Remake with #granny DCYOUNGFLY Dirtymoney24 #TeamIgnat #HoodComedy damn that bitch a BAB!!!! that's a Big ... https
 Niggahs telling hoes I'm down talking them just so I can't get on &#128514; #FuckNiggahs,#SignsOfCockBlockin ----&gt;RT @tribexyunglion
 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus,#StopWhitePeople RT @ABC7
//t.co/KEcfNjyrwE,#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http
30 my nicca!,#THEBOONDOCKS at 10
 David is the Charlie Brown of #Scandal,#TRUTH RT @notashley
//t.co/sd8UhT4DNY,#TjohnGang&#128520; lil bitch follow me ! http
//t.co/45FV79CV0z,#UMightNotGetIn &#128514;&#128514;&#128514; fucc nicca #BeerandTacOS #WeTheLastOnesLeft http
 McCarthy outduels Keuchel in series finale http,"#Yankees 3, #Astros 0"
 There are a few badd ones but idk..mixxed bitches is really where its at tho,#agreed &#58399;&#58399; RT @oliviaMrose
" LA = palm trees and great weather 
Any were else = horrible weather and no bitches&#8221;",#anywere &#8220;@TheCooleyShow
//t.co/H2HV64h9wh,#bslfe in this bitch #PullUp 40st and Washington space A-80 http
//t.co/UvWkhpEswh,#drunk #trash #trashed #wasted @ The Draught Horse http
//t.co/l73hiK0IZ8,#gouache #inktober #oldpainting #mt #tiki #wahine #surf #monkey #bright #happysunday #peace wishing&#8230; http
//t.co/4gYBEI5Mkl,"#inktober #twentysix #gouache #mt snappy pappy and his bitch 3.5x2.5"" good thing sable paintbrushes&#8230; http"
//t.co/1Ia8Nx6zrS,#klokus this bitch has his nose pierced &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; https
//t.co/Qia88qGmWh,"#longhair don't care got my #gayboyproblems everywhere, I'm a #bitch I'm a #champ, I'm totally full of&#8230; http"
//t.co/g3Ze8bqLPG,#milesthompson #goauche #wetback #ca http
//t.co/vii3SmGRm3,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http
//t.co/hueH4HCxx7,#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge http
//t.co/kFhj8lWhbs,#mt browngal #gouache #monkey #tiki http
//t.co/5FJForyY2e,#nationaldoughnutday bitch GET AT ME &#127849; http
//t.co/OWxtdRKWbC,#np Shy Glizzy - Awwsome (Remix) (Feat. 2 Chainz &amp; A$AP Rocky) via @Spinrilla. http
 Boy niggaz b so bitch made u cud kiss em n da mouth!!,#pause but niggas is bitches tho RT @CornerBoyP
//t.co/35oTesnwmx,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Anal gaping tranny play panty nylon part http"
//t.co/3XNeG5mnRk,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | BBC Anal creampie bitch http"
//t.co/80aRX0QJxz,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Blonde tranny ass fucked http"
//t.co/lRuEixMy21,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Hardcore british queer anal pounding http"
//t.co/Z7ksrFpmz9,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BBW | Brazilian BBW Babe Drilled in pussy and ass http"
//t.co/3MxBXeZqxR,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Babe | ebony babe pussy http"
//t.co/h8lGiTFYie,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Beach | Caught a girl rubbing her pussy in nude beach http"
//t.co/iTCpEBCem4,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BigTits | Cute preggie slut big tits plays with swollen pussy http"
//t.co/hBjDGvENXa,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Close Up | Another pussy close up http"
//t.co/bKYeoUwWv2,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | Squirting pussy and fingered asshole http"
//t.co/2uHL7dhHu1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | amateur pussy player milf close up http"
//t.co/UonsdrAuV0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | cumshot on beauty pussy closeup http"
//t.co/0dvaZWLq2q,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | pussy fuck close up http"
//t.co/l46q7MoGGr,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CreamPie | Young Japanese girl&#8217;s hairy cunt cre http"
//t.co/OrP642PomF,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | Spicy Oriental Paki Brunette sucks an un http"
//t.co/XxcdQvzI9t,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http"
//t.co/cOfGRtW9br,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http"
//t.co/dBbxsoW8M2,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Ebony | ebony texas bbw with big deep pussy http"
//t.co/8HkC56j7c9,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Erotic | Erotic and wild tits and pussy fucking http"
//t.co/Kd9nU3tmWz,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Facial | Blonde tranny whore gets rammed and facialized http"
//t.co/snFAf5Uxxb,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | Dude fists his wife&#8217;s big pussy http"
//t.co/1PMAGSPkud,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | More lovely sounds of fisting a loose pussy http"
//t.co/b4JCMCtEwq,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | Whipped Cream Fisting http"
//t.co/KvgoxkN9vG,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | 21 year old hairy pussy cumming on fingers http"
//t.co/4DM8Fpcb2d,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | Hairy Florence shoves a dildo in her hairy red pussy http"
//t.co/9DOIbSkT17,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | Hairy pussy http"
//t.co/Ntg2b0qDmx,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | hairy pussy http"
//t.co/zGcnmR2kLA,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HandJob | Hand job and cum on rubber pussy http"
//t.co/Bt8C6qQCTd,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Amateur boy fucking bitch hiddencam http"
//t.co/IKpJ0etz71,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Candid pussy shots from a hidden c http"
//t.co/ldb9aFwVdM,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HomeMade | Home made. My wife rubbing her pussy http"
//t.co/Fu6AggzHQd,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HomeMade | Using my submissive bitch outdoor. Home made amateur http"
//t.co/1O7AJdBjLc,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Italian | my baby pussy http"
